"geneid" "chr" "left" "right"
"6373" "4272089_ENSG00000014257_ACPP" "chr3" "132393060" "132394454"
"6374" "4272091_ENSG00000014257_ACPP" "chr3" "132395450" "132396102"
"6375" "4272131_ENSG00000113971_NPHP3" "chr3" "132413279" "132413862"
"6376" "4272186_ENSG00000113971_NPHP3" "chr3" "132437664" "132438001"
"6377" "4272197_ENSG00000113971_NPHP3" "chr3" "132441536" "132442234"
"6378" "4272200_ENSG00000113971_NPHP3" "chr3" "132443216" "132443390"
"6379" "4272201_ENSG00000113971_NPHP3" "chr3" "132443391" "132443862"
"6380" "4272202_ENSG00000113971_NPHP3" "chr3" "132443863" "132443878"
"6381" "4272211_ENSG00000113971_NPHP3" "chr3" "132446160" "132448375"
"6382" "4272226_ENSG00000113971_NPHP3" "chr3" "132454831" "132455086"
"6383" "4272233_ENSG00000113971_NPHP3" "chr3" "132457196" "132457558"
"6384" "4275060_ENSG00000091527_CDV3" "chr3" "133588532" "133588670"
"6385" "4275656_ENSG00000144867_SRPRB" "chr3" "133821105" "133821814"
"6386" "4275659_ENSG00000144867_SRPRB" "chr3" "133822832" "133823863"
"6387" "4275664_ENSG00000144867_SRPRB" "chr3" "133824928" "133825542"
"6388" "4275669_ENSG00000144867_SRPRB" "chr3" "133827031" "133827714"
"6389" "4275671_ENSG00000144867_SRPRB" "chr3" "133827779" "133828616"
"6390" "4276303_ENSG00000163785_RYK" "chr3" "134094038" "134095375"
"6391" "4276388_ENSG00000163785_RYK" "chr3" "134124504" "134127553"
"6392" "4276404_ENSG00000163785_RYK" "chr3" "134133051" "134133111"
"6393" "4276407_ENSG00000163785_RYK" "chr3" "134133968" "134134117"
"6394" "4276408_ENSG00000163785_RYK" "chr3" "134134118" "134134800"
"6395" "4276409_ENSG00000163785_RYK" "chr3" "134134801" "134135669"
"6396" "4276415_ENSG00000163785_RYK" "chr3" "134137189" "134137678"
"6397" "4281783_ENSG00000114054_PCCB" "chr3" "136273705" "136274105"
"6398" "4281785_ENSG00000114054_PCCB" "chr3" "136274156" "136275452"
"6399" "4281794_ENSG00000114054_PCCB" "chr3" "136277749" "136278646"
"6400" "4281807_ENSG00000114054_PCCB" "chr3" "136281362" "136282343"
"6401" "4281817_ENSG00000114054_PCCB" "chr3" "136285391" "136286146"
"6402" "4281827_ENSG00000114054_PCCB" "chr3" "136288449" "136288702"
"6403" "4281876_ENSG00000114054_PCCB" "chr3" "136308689" "136309213"
"6404" "4281885_ENSG00000114054_PCCB" "chr3" "136312271" "136313410"
"6405" "4281898_ENSG00000114054_PCCB" "chr3" "136316341" "136316553"
"6406" "4281903_ENSG00000114054_PCCB" "chr3" "136318115" "136318340"
"6407" "4281904_ENSG00000114054_PCCB" "chr3" "136318341" "136319364"
"6408" "4281907_ENSG00000114054_PCCB" "chr3" "136319636" "136320538"
"6409" "4281928_ENSG00000114054_PCCB" "chr3" "136327622" "136328704"
"6410" "4281949_ENSG00000114054_PCCB" "chr3" "136336803" "136338154"
"6411" "4281986_ENSG00000114054_PCCB" "chr3" "136348646" "136349930"
"6412" "4282063_ENSG00000114054_PCCB" "chr3" "136378597" "136378751"
"6413" "4282065_ENSG00000114054_PCCB" "chr3" "136378987" "136379484"
"6414" "4282066_ENSG00000114054_PCCB" "chr3" "136379485" "136380304"
"6415" "4282111_ENSG00000114054_PCCB" "chr3" "136392559" "136393457"
"6416" "4282170_ENSG00000114054_PCCB" "chr3" "136411727" "136411895"
"6417" "4282196_ENSG00000114054_PCCB" "chr3" "136420838" "136421278"
"6418" "4282237_ENSG00000114054_PCCB" "chr3" "136433648" "136434721"
"6419" "4282241_ENSG00000114054_PCCB" "chr3" "136435906" "136436020"
"6420" "4282261_ENSG00000114054_PCCB" "chr3" "136441271" "136441973"
"6421" "4282464_ENSG00000114054_PCCB" "chr3" "136517004" "136517202"
"6422" "4282566_ENSG00000114054_PCCB" "chr3" "136555460" "136556291"
"6423" "4282571_ENSG00000114054_PCCB" "chr3" "136557777" "136559507"
"6424" "4282590_ENSG00000114054_PCCB" "chr3" "136569372" "136570010"
"6425" "4282594_ENSG00000114054_PCCB" "chr3" "136571520" "136571791"
"6426" "4282616_ENSG00000114054_PCCB" "chr3" "136580031" "136580188"
"6427" "4282650_ENSG00000114054_PCCB" "chr3" "136590813" "136591482"
"6428" "4282743_ENSG00000114054_PCCB" "chr3" "136626891" "136627783"
"6429" "4282764_ENSG00000114054_PCCB" "chr3" "136634268" "136635372"
"6430" "4282815_ENSG00000114054_PCCB" "chr3" "136652609" "136653222"
"6431" "4282870_ENSG00000114054_PCCB" "chr3" "136679521" "136679820"
"6432" "4282873_ENSG00000114054_PCCB" "chr3" "136681422" "136681728"
"6433" "4287454_ENSG00000051382_PIK3CB" "chr3" "138463333" "138463427"
"6434" "4287527_ENSG00000051382_PIK3CB" "chr3" "138489866" "138491239"
"6435" "4287553_ENSG00000051382_PIK3CB" "chr3" "138499713" "138500009"
"6436" "4287558_ENSG00000051382_PIK3CB" "chr3" "138503982" "138504425"
"6437" "4287619_ENSG00000051382_PIK3CB" "chr3" "138524741" "138527228"
"6438" "4287633_ENSG00000051382_PIK3CB" "chr3" "138532223" "138533057"
"6439" "4287634_ENSG00000051382_PIK3CB" "chr3" "138533058" "138534005"
"6440" "4287637_ENSG00000051382_PIK3CB" "chr3" "138534615" "138536868"
"6441" "4287672_ENSG00000051382_PIK3CB" "chr3" "138549690" "138549946"
"6442" "4287676_ENSG00000051382_PIK3CB" "chr3" "138550601" "138551521"
"6443" "4287687_ENSG00000051382_PIK3CB" "chr3" "138554152" "138554935"
"6444" "4287692_ENSG00000051382_PIK3CB" "chr3" "138555892" "138556305"
"6445" "4287696_ENSG00000051382_PIK3CB" "chr3" "138556846" "138557836"
"6446" "4287698_ENSG00000051382_PIK3CB" "chr3" "138557998" "138558315"
"6447" "4287701_ENSG00000051382_PIK3CB" "chr3" "138558748" "138559508"
"6448" "4287708_ENSG00000051382_PIK3CB" "chr3" "138561067" "138561491"
"6449" "4287711_ENSG00000051382_PIK3CB" "chr3" "138561818" "138562080"
"6450" "4287740_ENSG00000051382_PIK3CB" "chr3" "138570344" "138571154"
"6451" "4287752_ENSG00000051382_PIK3CB" "chr3" "138575362" "138575746"
"6452" "4287761_ENSG00000051382_PIK3CB" "chr3" "138578595" "138579155"
"6453" "4287764_ENSG00000051382_PIK3CB" "chr3" "138580395" "138580508"
"6454" "4287768_ENSG00000051382_PIK3CB" "chr3" "138581061" "138581232"
"6455" "4287781_ENSG00000051382_PIK3CB" "chr3" "138584881" "138585124"
"6456" "4287786_ENSG00000051382_PIK3CB" "chr3" "138587465" "138589035"
"6457" "4287810_ENSG00000051382_PIK3CB" "chr3" "138596882" "138597056"
"6458" "4287815_ENSG00000051382_PIK3CB" "chr3" "138598977" "138599389"
"6459" "4287821_ENSG00000051382_PIK3CB" "chr3" "138600191" "138601398"
"6460" "4287832_ENSG00000051382_PIK3CB" "chr3" "138604396" "138605431"
"6461" "4287837_ENSG00000051382_PIK3CB" "chr3" "138606513" "138606659"
"6462" "4287844_ENSG00000051382_PIK3CB" "chr3" "138608372" "138609180"
"6463" "4287848_ENSG00000051382_PIK3CB" "chr3" "138610821" "138611144"
"6464" "4287860_ENSG00000051382_PIK3CB" "chr3" "138613941" "138614215"
"6465" "4287862_ENSG00000051382_PIK3CB" "chr3" "138614391" "138614851"
"6466" "4287879_ENSG00000051382_PIK3CB" "chr3" "138621654" "138622017"
"6467" "4287884_ENSG00000051382_PIK3CB" "chr3" "138623188" "138623468"
"6468" "4287893_ENSG00000051382_PIK3CB" "chr3" "138625239" "138625868"
"6469" "4287894_ENSG00000051382_PIK3CB" "chr3" "138625869" "138626496"
"6470" "4287897_ENSG00000051382_PIK3CB" "chr3" "138627670" "138628117"
"6471" "4287898_ENSG00000051382_PIK3CB" "chr3" "138628118" "138628704"
"6472" "4300498_ENSG00000175040_CHST2" "chr3" "143600911" "143601783"
"6473" "4330159_ENSG00000114850_SSR3" "chr3" "156533033" "156533806"
"6474" "4330161_ENSG00000114850_SSR3" "chr3" "156534673" "156535872"
"6475" "4330167_ENSG00000114850_SSR3" "chr3" "156538770" "156540381"
"6476" "4330171_ENSG00000114850_SSR3" "chr3" "156541823" "156542199"
"6477" "4335347_ENSG00000079257_LXN" "chr3" "158744955" "158745578"
"6478" "4335352_ENSG00000079257_LXN" "chr3" "158746331" "158746841"
"6479" "4335354_ENSG00000079257_LXN" "chr3" "158746916" "158748022"
"6480" "4335387_ENSG00000079257_LXN" "chr3" "158758429" "158759090"
"6481" "4335394_ENSG00000079257_LXN" "chr3" "158760342" "158760876"
"6482" "4335396_ENSG00000079257_LXN" "chr3" "158761525" "158762310"
"6483" "4335401_ENSG00000079257_LXN" "chr3" "158765067" "158765694"
"6484" "4335419_ENSG00000079257_LXN" "chr3" "158774830" "158775647"
"6485" "4335443_ENSG00000079257_LXN" "chr3" "158786431" "158787150"
"6486" "4359921_ENSG00000173890_GPR160" "chr3" "169929422" "169930044"
"6487" "4359930_ENSG00000173890_GPR160" "chr3" "169932530" "169933110"
"6488" "4359933_ENSG00000173890_GPR160" "chr3" "169934213" "169934464"
"6489" "4359934_ENSG00000173890_GPR160" "chr3" "169934465" "169935374"
"6490" "4381691_ENSG00000171121_KCNMB3" "chr3" "179100667" "179100872"
"6491" "4381696_ENSG00000171121_KCNMB3" "chr3" "179101977" "179103667"
"6492" "4381698_ENSG00000171121_KCNMB3" "chr3" "179104176" "179104612"
"6493" "4381709_ENSG00000171121_KCNMB3" "chr3" "179109242" "179109720"
"6494" "4381746_ENSG00000171121_KCNMB3" "chr3" "179122413" "179123315"
"6495" "4381749_ENSG00000171121_KCNMB3" "chr3" "179123781" "179124394"
"6496" "4381767_ENSG00000171121_KCNMB3" "chr3" "179129650" "179129822"
"6497" "4381789_ENSG00000171121_KCNMB3" "chr3" "179135842" "179136749"
"6498" "4381792_ENSG00000171121_KCNMB3" "chr3" "179137161" "179138337"
"6499" "4381806_ENSG00000171121_KCNMB3" "chr3" "179143568" "179143916"
"6500" "4381808_ENSG00000171121_KCNMB3" "chr3" "179144743" "179145327"
"6501" "4381810_ENSG00000171121_KCNMB3" "chr3" "179145501" "179146500"
"6502" "4381815_ENSG00000171121_KCNMB3" "chr3" "179149222" "179150065"
"6503" "4381826_ENSG00000171121_KCNMB3" "chr3" "179154006" "179154387"
"6504" "4381831_ENSG00000171121_KCNMB3" "chr3" "179155405" "179155883"
"6505" "4381833_ENSG00000171121_KCNMB3" "chr3" "179155943" "179156114"
"6506" "4381835_ENSG00000171121_KCNMB3" "chr3" "179156613" "179158114"
"6507" "4381836_ENSG00000171121_KCNMB3" "chr3" "179158115" "179160218"
"6508" "4381838_ENSG00000171121_KCNMB3" "chr3" "179160499" "179160979"
"6509" "4381843_ENSG00000171121_KCNMB3" "chr3" "179163075" "179164522"
"6510" "4381854_ENSG00000171121_KCNMB3" "chr3" "179167762" "179169663"
"6511" "4381855_ENSG00000171121_KCNMB3" "chr3" "179169664" "179171442"
"6512" "4381857_ENSG00000171121_KCNMB3" "chr3" "179172146" "179173066"
"6513" "4381858_ENSG00000171121_KCNMB3" "chr3" "179173067" "179173334"
"6514" "4381860_ENSG00000171121_KCNMB3" "chr3" "179173351" "179173965"
"6515" "4381878_ENSG00000171121_KCNMB3" "chr3" "179182094" "179182443"
"6516" "4381895_ENSG00000171121_KCNMB3" "chr3" "179187568" "179187858"
"6517" "4381906_ENSG00000171121_KCNMB3" "chr3" "179194457" "179195407"
"6518" "4381912_ENSG00000171121_KCNMB3" "chr3" "179196520" "179197101"
"6519" "4381918_ENSG00000171121_KCNMB3" "chr3" "179199158" "179199592"
"6520" "4381935_ENSG00000171121_KCNMB3" "chr3" "179203354" "179204501"
"6521" "4381947_ENSG00000171121_KCNMB3" "chr3" "179206870" "179207757"
"6522" "4381948_ENSG00000171121_KCNMB3" "chr3" "179207758" "179207960"
"6523" "4381949_ENSG00000171121_KCNMB3" "chr3" "179207961" "179209503"
"6524" "4381957_ENSG00000171121_KCNMB3" "chr3" "179212246" "179212342"
"6525" "4381959_ENSG00000171121_KCNMB3" "chr3" "179212387" "179212678"
"6526" "4381960_ENSG00000171121_KCNMB3" "chr3" "179212679" "179212997"
"6527" "4381968_ENSG00000171121_KCNMB3" "chr3" "179214548" "179214868"
"6528" "4381973_ENSG00000171121_KCNMB3" "chr3" "179217874" "179218281"
"6529" "4381978_ENSG00000171121_KCNMB3" "chr3" "179219899" "179220984"
"6530" "4381981_ENSG00000171121_KCNMB3" "chr3" "179221462" "179222996"
"6531" "4381985_ENSG00000171121_KCNMB3" "chr3" "179225020" "179225409"
"6532" "4381995_ENSG00000171121_KCNMB3" "chr3" "179230531" "179230664"
"6533" "4381996_ENSG00000171121_KCNMB3" "chr3" "179230665" "179231342"
"6534" "4382013_ENSG00000171121_KCNMB3" "chr3" "179237764" "179238419"
"6535" "4382015_ENSG00000171121_KCNMB3" "chr3" "179238549" "179240457"
"6536" "4382016_ENSG00000171121_KCNMB3" "chr3" "179240458" "179241156"
"6537" "4382017_ENSG00000171121_KCNMB3" "chr3" "179241157" "179241873"
"6538" "4382018_ENSG00000171121_KCNMB3" "chr3" "179241874" "179243205"
"6539" "4382022_ENSG00000171121_KCNMB3" "chr3" "179244360" "179244829"
"6540" "4382023_ENSG00000171121_KCNMB3" "chr3" "179244830" "179246187"
"6541" "4382024_ENSG00000171121_KCNMB3" "chr3" "179246188" "179247256"
"6542" "4383118_ENSG00000136521_NDUFB5" "chr3" "179639351" "179639507"
"6543" "4391847_ENSG00000176597_B3GNT5" "chr3" "183196057" "183196467"
"6544" "4391850_ENSG00000176597_B3GNT5" "chr3" "183197414" "183197483"
"6545" "4391851_ENSG00000176597_B3GNT5" "chr3" "183197484" "183199187"
"6546" "4391853_ENSG00000176597_B3GNT5" "chr3" "183200181" "183200630"
"6547" "4391870_ENSG00000176597_B3GNT5" "chr3" "183206492" "183206549"
"6548" "4391877_ENSG00000176597_B3GNT5" "chr3" "183208745" "183209726"
"6549" "4391881_ENSG00000176597_B3GNT5" "chr3" "183210952" "183211248"
"6550" "4393576_ENSG00000180834_MAP6D1" "chr3" "183780043" "183781206"
"6551" "4393589_ENSG00000180834_MAP6D1" "chr3" "183784156" "183784849"
"6552" "4393591_ENSG00000180834_MAP6D1" "chr3" "183785024" "183785263"
"6553" "4393799_ENSG00000175193_PARL" "chr3" "183860517" "183861053"
"6554" "4393855_ENSG00000175193_PARL" "chr3" "183877165" "183877289"
"6555" "4393860_ENSG00000175193_PARL" "chr3" "183878336" "183878646"
"6556" "4394995_ENSG00000214160_ALG3" "chr3" "184232267" "184232978"
"6557" "4394997_ENSG00000214160_ALG3" "chr3" "184233192" "184234157"
"6558" "4395072_ENSG00000214160_ALG3" "chr3" "184258248" "184258539"
"6559" "4395081_ENSG00000214160_ALG3" "chr3" "184260794" "184261132"
"6560" "4395087_ENSG00000214160_ALG3" "chr3" "184263399" "184263431"
"6561" "4395094_ENSG00000214160_ALG3" "chr3" "184265052" "184265855"
"6562" "4395107_ENSG00000214160_ALG3" "chr3" "184268424" "184268743"
"6563" "4395113_ENSG00000145191_EIF2B5" "chr3" "184270389" "184270557"
"6564" "4395115_ENSG00000214160_ALG3" "chr3" "184270686" "184270701"
"6565" "4395118_ENSG00000145191_EIF2B5" "chr3" "184271867" "184272236"
"6566" "4395119_ENSG00000214160_ALG3" "chr3" "184272237" "184273008"
"6567" "4395205_ENSG00000145191_EIF2B5" "chr3" "184308882" "184309283"
"6568" "4395209_ENSG00000145191_EIF2B5" "chr3" "184309709" "184309841"
"6569" "4395226_ENSG00000145191_EIF2B5" "chr3" "184312489" "184312712"
"6570" "4395253_ENSG00000145191_EIF2B5" "chr3" "184318985" "184319250"
"6571" "4396119_ENSG00000177383_MAGEF1" "chr3" "184636288" "184637242"
"6572" "4402771_ENSG00000073849_ST6GAL1" "chr3" "187036808" "187037175"
"6573" "4402780_ENSG00000073849_ST6GAL1" "chr3" "187038962" "187040376"
"6574" "44188_ENSG00000055070_SZRD1" "chr1" "16374090" "16375113"
"6575" "44201_ENSG00000055070_SZRD1" "chr1" "16379341" "16379620"
"6576" "4426943_ENSG00000163964_PIGX" "chr3" "196619950" "196620579"
"6577" "4426945_ENSG00000163964_PIGX" "chr3" "196620623" "196621142"
"6578" "4426947_ENSG00000163964_PIGX" "chr3" "196621161" "196621326"
"6579" "4426954_ENSG00000163964_PIGX" "chr3" "196622295" "196622382"
"6580" "4426963_ENSG00000163964_PIGX" "chr3" "196624007" "196625331"
"6581" "44270_ENSG00000055070_SZRD1" "chr1" "16402499" "16403398"
"6582" "4427170_ENSG00000163964_PIGX" "chr3" "196688324" "196688583"
"6583" "4427283_ENSG00000174007_CEP19" "chr3" "196726827" "196728594"
"6584" "4427310_ENSG00000174007_CEP19" "chr3" "196736515" "196736680"
"6585" "4427312_ENSG00000174007_CEP19" "chr3" "196736691" "196737536"
"6586" "44276_ENSG00000055070_SZRD1" "chr1" "16404761" "16404870"
"6587" "44278_ENSG00000055070_SZRD1" "chr1" "16405082" "16405277"
"6588" "4427966_ENSG00000119227_PIGZ" "chr3" "196949143" "196949818"
"6589" "4427971_ENSG00000119227_PIGZ" "chr3" "196950498" "196950592"
"6590" "4427972_ENSG00000119227_PIGZ" "chr3" "196950593" "196950983"
"6591" "4427973_ENSG00000119227_PIGZ" "chr3" "196950984" "196951452"
"6592" "4427982_ENSG00000119227_PIGZ" "chr3" "196952501" "196952673"
"6593" "4427990_ENSG00000119227_PIGZ" "chr3" "196953823" "196953903"
"6594" "4427993_ENSG00000119227_PIGZ" "chr3" "196954236" "196954899"
"6595" "4428281_ENSG00000119227_PIGZ" "chr3" "197061283" "197061505"
"6596" "4428312_ENSG00000119227_PIGZ" "chr3" "197070810" "197072755"
"6597" "4428320_ENSG00000119227_PIGZ" "chr3" "197074533" "197074924"
"6598" "4428321_ENSG00000119227_PIGZ" "chr3" "197074925" "197075826"
"6599" "4428361_ENSG00000119227_PIGZ" "chr3" "197093222" "197093528"
"6600" "4428366_ENSG00000119227_PIGZ" "chr3" "197096049" "197096568"
"6601" "4428382_ENSG00000119227_PIGZ" "chr3" "197102996" "197103719"
"6602" "4428415_ENSG00000119227_PIGZ" "chr3" "197118871" "197119880"
"6603" "4428426_ENSG00000119227_PIGZ" "chr3" "197123158" "197123800"
"6604" "4428446_ENSG00000119227_PIGZ" "chr3" "197128707" "197129234"
"6605" "4428488_ENSG00000119227_PIGZ" "chr3" "197149325" "197150052"
"6606" "44285_ENSG00000055070_SZRD1" "chr1" "16405836" "16406660"
"6607" "4432549_ENSG00000182903_ZNF721" "chr4" "491204" "491368"
"6608" "4432815_ENSG00000169026_SLC49A3" "chr4" "598413" "599364"
"6609" "4432838_ENSG00000169026_SLC49A3" "chr4" "604059" "604893"
"6610" "4432839_ENSG00000169026_SLC49A3" "chr4" "604894" "605530"
"6611" "4432847_ENSG00000169026_SLC49A3" "chr4" "606927" "607061"
"6612" "4432849_ENSG00000169026_SLC49A3" "chr4" "607102" "607265"
"6613" "4432860_ENSG00000169026_SLC49A3" "chr4" "610158" "613046"
"6614" "4432875_ENSG00000169026_SLC49A3" "chr4" "618841" "619014"
"6615" "4432887_ENSG00000169026_SLC49A3" "chr4" "620799" "621106"
"6616" "4432890_ENSG00000169026_SLC49A3" "chr4" "621629" "624227"
"6617" "4432897_ENSG00000169026_SLC49A3" "chr4" "629357" "630223"
"6618" "4432928_ENSG00000169026_SLC49A3" "chr4" "632678" "632735"
"6619" "4432935_ENSG00000169026_SLC49A3" "chr4" "633245" "634774"
"6620" "4432936_ENSG00000169026_SLC49A3" "chr4" "634775" "635920"
"6621" "4432944_ENSG00000169026_SLC49A3" "chr4" "639747" "639948"
"6622" "4432952_ENSG00000169026_SLC49A3" "chr4" "641194" "641884"
"6623" "4433793_ENSG00000127415_IDUA" "chr4" "1016196" "1018792"
"6624" "4434433_ENSG00000163945_UVSSA" "chr4" "1356626" "1358201"
"6625" "4434438_ENSG00000163945_UVSSA" "chr4" "1359887" "1360430"
"6626" "4438284_ENSG00000109736_MFSD10" "chr4" "2844875" "2845135"
"6627" "4438319_ENSG00000109736_MFSD10" "chr4" "2855937" "2856346"
"6628" "4438386_ENSG00000109736_MFSD10" "chr4" "2879502" "2879685"
"6629" "4438454_ENSG00000109736_MFSD10" "chr4" "2899368" "2900110"
"6630" "4439843_ENSG00000163956_LRPAP1" "chr4" "3493510" "3493783"
"6631" "44415_ENSG00000055070_SZRD1" "chr1" "16438923" "16439256"
"6632" "44434_ENSG00000055070_SZRD1" "chr1" "16444886" "16445061"
"6633" "4443588_ENSG00000152953_STK32B" "chr4" "5033838" "5034606"
"6634" "4443602_ENSG00000152953_STK32B" "chr4" "5040457" "5042018"
"6635" "44442_ENSG00000055070_SZRD1" "chr1" "16446836" "16447754"
"6636" "44463_ENSG00000055070_SZRD1" "chr1" "16454419" "16454594"
"6637" "4446621_ENSG00000109501_WFS1" "chr4" "6254327" "6255025"
"6638" "4446626_ENSG00000109501_WFS1" "chr4" "6255867" "6256132"
"6639" "44467_ENSG00000055070_SZRD1" "chr1" "16454827" "16455410"
"6640" "44470_ENSG00000055070_SZRD1" "chr1" "16456087" "16456262"
"6641" "44474_ENSG00000055070_SZRD1" "chr1" "16457232" "16458377"
"6642" "4447500_ENSG00000013288_MAN2B2" "chr4" "6605543" "6607309"
"6643" "4447505_ENSG00000013288_MAN2B2" "chr4" "6608595" "6609277"
"6644" "4447514_ENSG00000013288_MAN2B2" "chr4" "6612398" "6613281"
"6645" "4447516_ENSG00000013288_MAN2B2" "chr4" "6613365" "6614287"
"6646" "4447742_ENSG00000178988_MRFAP1L1" "chr4" "6694295" "6695027"
"6647" "4447744_ENSG00000178988_MRFAP1L1" "chr4" "6695069" "6695564"
"6648" "4447746_ENSG00000178988_MRFAP1L1" "chr4" "6695600" "6696163"
"6649" "44488_ENSG00000055070_SZRD1" "chr1" "16461755" "16462253"
"6650" "44494_ENSG00000055070_SZRD1" "chr1" "16463564" "16463683"
"6651" "44495_ENSG00000055070_SZRD1" "chr1" "16463684" "16463856"
"6652" "44497_ENSG00000055070_SZRD1" "chr1" "16464837" "16465221"
"6653" "44504_ENSG00000055070_SZRD1" "chr1" "16466702" "16467516"
"6654" "44506_ENSG00000055070_SZRD1" "chr1" "16468309" "16469217"
"6655" "44509_ENSG00000055070_SZRD1" "chr1" "16469465" "16470670"
"6656" "44515_ENSG00000055070_SZRD1" "chr1" "16472006" "16473042"
"6657" "44531_ENSG00000055070_SZRD1" "chr1" "16477705" "16477960"
"6658" "4455529_ENSG00000109667_SLC2A9" "chr4" "9921444" "9922495"
"6659" "4455530_ENSG00000109667_SLC2A9" "chr4" "9922496" "9924830"
"6660" "4455533_ENSG00000109667_SLC2A9" "chr4" "9925235" "9926796"
"6661" "4455539_ENSG00000109667_SLC2A9" "chr4" "9927853" "9928422"
"6662" "4455553_ENSG00000109667_SLC2A9" "chr4" "9935618" "9936188"
"6663" "4455558_ENSG00000109667_SLC2A9" "chr4" "9937985" "9938258"
"6664" "4455568_ENSG00000109667_SLC2A9" "chr4" "9941866" "9942156"
"6665" "4455590_ENSG00000109667_SLC2A9" "chr4" "9951293" "9952296"
"6666" "4455598_ENSG00000109667_SLC2A9" "chr4" "9954047" "9954175"
"6667" "4455611_ENSG00000109667_SLC2A9" "chr4" "9956699" "9957903"
"6668" "4455613_ENSG00000109667_SLC2A9" "chr4" "9958053" "9958540"
"6669" "4455621_ENSG00000109667_SLC2A9" "chr4" "9961421" "9961979"
"6670" "4455628_ENSG00000109667_SLC2A9" "chr4" "9963876" "9965238"
"6671" "4455646_ENSG00000109667_SLC2A9" "chr4" "9971954" "9972640"
"6672" "4455656_ENSG00000109667_SLC2A9" "chr4" "9974968" "9976542"
"6673" "4455672_ENSG00000109667_SLC2A9" "chr4" "9982732" "9982888"
"6674" "4455676_ENSG00000109667_SLC2A9" "chr4" "9983294" "9983997"
"6675" "4455677_ENSG00000109667_SLC2A9" "chr4" "9983998" "9984565"
"6676" "4455678_ENSG00000109667_SLC2A9" "chr4" "9984566" "9984909"
"6677" "4455689_ENSG00000109667_SLC2A9" "chr4" "9989758" "9990892"
"6678" "4455700_ENSG00000109667_SLC2A9" "chr4" "9994850" "9995046"
"6679" "4455702_ENSG00000109667_SLC2A9" "chr4" "9995069" "9996177"
"6680" "4455707_ENSG00000109667_SLC2A9" "chr4" "9997500" "9998501"
"6681" "4455708_ENSG00000109667_SLC2A9" "chr4" "9998502" "9999110"
"6682" "4455718_ENSG00000109667_SLC2A9" "chr4" "10000747" "10000904"
"6683" "4457110_ENSG00000178163_ZNF518B" "chr4" "10504342" "10504692"
"6684" "4469180_ENSG00000118564_FBXL5" "chr4" "15601392" "15602224"
"6685" "4469465_ENSG00000109743_BST1" "chr4" "15728516" "15728555"
"6686" "4469467_ENSG00000109743_BST1" "chr4" "15728706" "15728883"
"6687" "4469482_ENSG00000109743_BST1" "chr4" "15735202" "15736170"
"6688" "4469483_ENSG00000109743_BST1" "chr4" "15736171" "15736395"
"6689" "4493998_ENSG00000091490_SEL1L3" "chr4" "25878955" "25879353"
"6690" "4524851_ENSG00000163683_SMIM14" "chr4" "39502810" "39502979"
"6691" "4524869_ENSG00000163683_SMIM14" "chr4" "39508337" "39509077"
"6692" "4524887_ENSG00000163683_SMIM14" "chr4" "39514746" "39515625"
"6693" "4524895_ENSG00000163683_SMIM14" "chr4" "39518332" "39518979"
"6694" "4524920_ENSG00000163683_SMIM14" "chr4" "39527386" "39528021"
"6695" "4528723_ENSG00000163694_RBM47" "chr4" "40720395" "40720815"
"6696" "4528724_ENSG00000163694_RBM47" "chr4" "40720816" "40720845"
"6697" "4528725_ENSG00000163694_RBM47" "chr4" "40720846" "40721341"
"6698" "4528727_ENSG00000163694_RBM47" "chr4" "40721425" "40721741"
"6699" "4545680_ENSG00000170448_NFXL1" "chr4" "47959073" "47959484"
"6700" "4545681_ENSG00000170448_NFXL1" "chr4" "47959485" "47960396"
"6701" "4545682_ENSG00000170448_NFXL1" "chr4" "47960397" "47960983"
"6702" "4545687_ENSG00000170448_NFXL1" "chr4" "47961655" "47962121"
"6703" "4545689_ENSG00000170448_NFXL1" "chr4" "47962295" "47963020"
"6704" "4545693_ENSG00000170448_NFXL1" "chr4" "47963425" "47964680"
"6705" "4545694_ENSG00000170448_NFXL1" "chr4" "47964681" "47965664"
"6706" "4545704_ENSG00000170448_NFXL1" "chr4" "47968658" "47969213"
"6707" "4545705_ENSG00000170448_NFXL1" "chr4" "47969214" "47969707"
"6708" "4545706_ENSG00000170448_NFXL1" "chr4" "47969708" "47970170"
"6709" "4545707_ENSG00000170448_NFXL1" "chr4" "47970171" "47970321"
"6710" "4545709_ENSG00000170448_NFXL1" "chr4" "47970427" "47970931"
"6711" "4545712_ENSG00000170448_NFXL1" "chr4" "47971056" "47971669"
"6712" "4545716_ENSG00000170448_NFXL1" "chr4" "47972499" "47973313"
"6713" "4545721_ENSG00000170448_NFXL1" "chr4" "47974606" "47975056"
"6714" "4545725_ENSG00000170448_NFXL1" "chr4" "47975755" "47976981"
"6715" "4545726_ENSG00000170448_NFXL1" "chr4" "47976982" "47977393"
"6716" "4545729_ENSG00000170448_NFXL1" "chr4" "47977890" "47978063"
"6717" "4545731_ENSG00000170448_NFXL1" "chr4" "47978591" "47979231"
"6718" "4545737_ENSG00000170448_NFXL1" "chr4" "47980712" "47981955"
"6719" "4545738_ENSG00000170448_NFXL1" "chr4" "47981956" "47983041"
"6720" "4545751_ENSG00000170448_NFXL1" "chr4" "47987457" "47987988"
"6721" "4545752_ENSG00000170448_NFXL1" "chr4" "47987989" "47988859"
