"geneid" "chr" "left" "right"
"1035" "Peak_67224" "chr1" "77430820" "77432510"
"1036" "Peak_61398" "chr1" "8423251" "8424191"
"1037" "Peak_61400" "chr1" "8424291" "8425041"
"1038" "Peak_61403" "chr1" "8426501" "8429741"
"1039" "Peak_61404" "chr1" "8428301" "8431141"
"1040" "Peak_61407" "chr1" "8438341" "8440121"
"1041" "Peak_67413" "chr1" "84619680" "84621500"
"1042" "Peak_67653" "chr1" "88682600" "88684910"
"1043" "Peak_67714" "chr1" "89273150" "89275610"
"1044" "Peak_61513" "chr1" "9073754" "9076304"
"1045" "Peak_61515" "chr1" "9077824" "9079404"
"1046" "Peak_61517" "chr1" "9082224" "9084474"
"1047" "Peak_61521" "chr1" "9093344" "9094194"
"1048" "Peak_61553" "chr1" "9275034" "9276454"
"1049" "Peak_68051" "chr1" "93316850" "93318200"
"1050" "Peak_68053" "chr1" "93344980" "93346280"
"1051" "Peak_163756" "chr20" "18496164" "18498034"
"1052" "Peak_163758" "chr20" "18506894" "18508904"
"1053" "Peak_163760" "chr20" "18510864" "18513294"
"1054" "Peak_163762" "chr20" "18566404" "18568334"
"1055" "Peak_163763" "chr20" "18571044" "18572554"
"1056" "Peak_164234" "chr20" "24948262" "24949832"
"1057" "Peak_164238" "chr20" "24953922" "24955632"
"1058" "Peak_164420" "chr20" "32018306" "32018876"
"1059" "Peak_162865" "chr20" "3419440" "3421140"
"1060" "Peak_162867" "chr20" "3429510" "3431910"
"1061" "Peak_162869" "chr20" "3433960" "3435010"
"1062" "Peak_164783" "chr20" "35091376" "35094536"
"1063" "Peak_164784" "chr20" "35095786" "35097126"
"1064" "Peak_164786" "chr20" "35119956" "35120926"
"1065" "Peak_164787" "chr20" "35129556" "35130066"
"1066" "Peak_164940" "chr20" "36574336" "36575646"
"1067" "Peak_164991" "chr20" "36871996" "36872446"
"1068" "Peak_165044" "chr20" "37276316" "37277816"
"1069" "Peak_165046" "chr20" "37287456" "37292306"
"1070" "Peak_165048" "chr20" "37295296" "37297526"
"1071" "Peak_165050" "chr20" "37315396" "37317996"
"1072" "Peak_165051" "chr20" "37316816" "37319236"
"1073" "Peak_162932" "chr20" "3890550" "3892040"
"1074" "Peak_162933" "chr20" "3891880" "3893580"
"1075" "Peak_162936" "chr20" "3899550" "3903590"
"1076" "Peak_162937" "chr20" "3923270" "3925840"
"1077" "Peak_162939" "chr20" "3925940" "3928490"
"1078" "Peak_162943" "chr20" "3933180" "3934590"
"1079" "Peak_162950" "chr20" "3981830" "3990770"
"1080" "Peak_162955" "chr20" "3997830" "4001620"
"1081" "Peak_165691" "chr20" "44977206" "44980916"
"1082" "Peak_165692" "chr20" "44985196" "44987936"
"1083" "Peak_165693" "chr20" "44988786" "44991926"
"1084" "Peak_165694" "chr20" "44992646" "44994656"
"1085" "Peak_165699" "chr20" "45036436" "45041486"
"1086" "Peak_165703" "chr20" "45044336" "45045206"
"1087" "Peak_165708" "chr20" "45086346" "45087946"
"1088" "Peak_165770" "chr20" "45798766" "45799946"
"1089" "Peak_166130" "chr20" "48907926" "48909946"
"1090" "Peak_166131" "chr20" "48909496" "48912166"
"1091" "Peak_166134" "chr20" "48919776" "48921906"
"1092" "Peak_166306" "chr20" "50071030" "50071760"
"1093" "Peak_166308" "chr20" "50084780" "50088440"
"1094" "Peak_166316" "chr20" "50114910" "50117580"
"1095" "Peak_166317" "chr20" "50119050" "50120950"
"1096" "Peak_166325" "chr20" "50143630" "50145650"
"1097" "Peak_166396" "chr20" "50338110" "50340140"
"1098" "Peak_166397" "chr20" "50339270" "50341000"
"1099" "Peak_163142" "chr20" "5072640" "5074780"
"1100" "Peak_163143" "chr20" "5077310" "5082830"
"1101" "Peak_163144" "chr20" "5084040" "5086480"
"1102" "Peak_163145" "chr20" "5088580" "5092860"
"1103" "Peak_163146" "chr20" "5090850" "5093550"
"1104" "Peak_163148" "chr20" "5099970" "5102050"
"1105" "Peak_163230" "chr20" "5673100" "5676450"
"1106" "Peak_163252" "chr20" "5821800" "5823360"
"1107" "Peak_167144" "chr20" "62301730" "62304010"
"1108" "Peak_167200" "chr20" "62727430" "62729310"
"1109" "Peak_167225" "chr20" "62832080" "62833780"
"1110" "Peak_162456" "chr20" "651470" "653110"
"1111" "Peak_163482" "chr20" "9523545" "9524465"
"1112" "Peak_176530" "chr21" "17785135" "17787045"
"1113" "Peak_176652" "chr21" "26130090" "26131460"
"1114" "Peak_176655" "chr21" "26148470" "26149330"
"1115" "Peak_176657" "chr21" "26160590" "26162280"
"1116" "Peak_176744" "chr21" "28884040" "28885840"
"1117" "Peak_176911" "chr21" "31442620" "31445330"
"1118" "Peak_176913" "chr21" "31446330" "31447080"
"1119" "Peak_176915" "chr21" "31448260" "31448800"
"1120" "Peak_177075" "chr21" "33298760" "33300110"
"1121" "Peak_177076" "chr21" "33299760" "33302290"
"1122" "Peak_177082" "chr21" "33316200" "33318020"
"1123" "Peak_177124" "chr21" "33490880" "33492700"
"1124" "Peak_177435" "chr21" "36259980" "36261310"
"1125" "Peak_177782" "chr21" "39349260" "39350570"
"1126" "Peak_177784" "chr21" "39369750" "39371380"
"1127" "Peak_178362" "chr21" "46184610" "46185720"
"1128" "Peak_178366" "chr21" "46229160" "46229830"
"1129" "Peak_178392" "chr21" "46605210" "46606890"
"1130" "Peak_178395" "chr21" "46618810" "46619580"
"1131" "Peak_178396" "chr21" "46621630" "46623260"
"1132" "Peak_8657" "chr22" "17084438" "17085208"
"1133" "Peak_8671" "chr22" "17116848" "17118658"
"1134" "Peak_8675" "chr22" "17120988" "17121938"
"1135" "Peak_8731" "chr22" "17640948" "17642988"
"1136" "Peak_8734" "chr22" "17647928" "17649708"
"1137" "Peak_8735" "chr22" "17655128" "17655998"
"1138" "Peak_8736" "chr22" "17665288" "17666668"
"1139" "Peak_8739" "chr22" "17672358" "17674388"
"1140" "Peak_8740" "chr22" "17674818" "17676918"
"1141" "Peak_8741" "chr22" "17683618" "17685578"
"1142" "Peak_8744" "chr22" "17687508" "17689398"
"1143" "Peak_8748" "chr22" "17698888" "17701068"
"1144" "Peak_8749" "chr22" "17705668" "17708238"
"1145" "Peak_8750" "chr22" "17726558" "17727538"
"1146" "Peak_8751" "chr22" "17731228" "17735968"
"1147" "Peak_9073" "chr22" "21935078" "21943178"
"1148" "Peak_9333" "chr22" "23912998" "23915118"
"1149" "Peak_9337" "chr22" "23995988" "23996898"
"1150" "Peak_9558" "chr22" "26404800" "26406020"
"1151" "Peak_9560" "chr22" "26409830" "26410290"
"1152" "Peak_9863" "chr22" "29751030" "29752040"
"1153" "Peak_9865" "chr22" "29765960" "29768530"
"1154" "Peak_9906" "chr22" "30032330" "30034220"
"1155" "Peak_9917" "chr22" "30127010" "30128520"
"1156" "Peak_10008" "chr22" "30694850" "30695110"
"1157" "Peak_10098" "chr22" "31636880" "31639520"
"1158" "Peak_10100" "chr22" "31642330" "31644090"
"1159" "Peak_10108" "chr22" "31673850" "31674840"
"1160" "Peak_10128" "chr22" "31916670" "31918540"
"1161" "Peak_10130" "chr22" "31922510" "31923090"
"1162" "Peak_10131" "chr22" "31922750" "31924050"
"1163" "Peak_10473" "chr22" "36864140" "36864920"
"1164" "Peak_10475" "chr22" "36873380" "36874820"
"1165" "Peak_10640" "chr22" "37657360" "37659170"
"1166" "Peak_10643" "chr22" "37661480" "37662690"
"1167" "Peak_10646" "chr22" "37674520" "37676350"
"1168" "Peak_10647" "chr22" "37676190" "37678120"
"1169" "Peak_10807" "chr22" "38631810" "38632340"
"1170" "Peak_10808" "chr22" "38655670" "38657770"
"1171" "Peak_10810" "chr22" "38681570" "38682560"
"1172" "Peak_10811" "chr22" "38696190" "38697890"
"1173" "Peak_10813" "chr22" "38700100" "38701890"
"1174" "Peak_10814" "chr22" "38704600" "38706150"
"1175" "Peak_10817" "chr22" "38706740" "38708290"
"1176" "Peak_10964" "chr22" "39438150" "39439940"
"1177" "Peak_10965" "chr22" "39446490" "39447790"
"1178" "Peak_11325" "chr22" "42498790" "42500130"
"1179" "Peak_11326" "chr22" "42499090" "42500940"
"1180" "Peak_11336" "chr22" "42581820" "42583140"
"1181" "Peak_11337" "chr22" "42586050" "42587700"
"1182" "Peak_11338" "chr22" "42586790" "42588590"
"1183" "Peak_11343" "chr22" "42613630" "42616270"
"1184" "Peak_11592" "chr22" "44664550" "44666010"
"1185" "Peak_11593" "chr22" "44667840" "44668890"
"1186" "Peak_11594" "chr22" "44669460" "44669940"
"1187" "Peak_11668" "chr22" "45296100" "45297790"
"1188" "Peak_11669" "chr22" "45301270" "45302500"
"1189" "Peak_11809" "chr22" "46576070" "46578260"
"1190" "Peak_12055" "chr22" "50524770" "50528280"
"1191" "Peak_12061" "chr22" "50532800" "50535660"
"1192" "Peak_12062" "chr22" "50537410" "50544170"
"1193" "Peak_78797" "chr2" "10018544" "10020754"
"1194" "Peak_78798" "chr2" "10020004" "10021124"
"1195" "Peak_84774" "chr2" "101465690" "101467560"
"1196" "Peak_84775" "chr2" "101473380" "101474880"
"1197" "Peak_84776" "chr2" "101474390" "101476180"
"1198" "Peak_84858" "chr2" "101911760" "101914060"
"1199" "Peak_84868" "chr2" "101956730" "101959290"
"1200" "Peak_84869" "chr2" "101960310" "101963890"
"1201" "Peak_84872" "chr2" "101971940" "101973850"
"1202" "Peak_84875" "chr2" "101989310" "101991430"
"1203" "Peak_78939" "chr2" "11186604" "11188174"
"1204" "Peak_78941" "chr2" "11195414" "11197244"
"1205" "Peak_85556" "chr2" "112623490" "112626360"
"1206" "Peak_85559" "chr2" "112630760" "112631770"
"1207" "Peak_85578" "chr2" "112697760" "112702450"
"1208" "Peak_85580" "chr2" "112706410" "112710120"
"1209" "Peak_78946" "chr2" "11270804" "11271184"
"1210" "Peak_85730" "chr2" "113370280" "113371120"
"1211" "Peak_85731" "chr2" "113374490" "113376330"
"1212" "Peak_85732" "chr2" "113375540" "113377710"
"1213" "Peak_85734" "chr2" "113386440" "113387520"
"1214" "Peak_85735" "chr2" "113389740" "113391250"
"1215" "Peak_78979" "chr2" "11687624" "11689484"
"1216" "Peak_78981" "chr2" "11691054" "11692864"
"1217" "Peak_78986" "chr2" "11697894" "11699114"
"1218" "Peak_85830" "chr2" "117979070" "117982640"
"1219" "Peak_85831" "chr2" "118002650" "118004520"
"1220" "Peak_85834" "chr2" "118009870" "118015520"
"1221" "Peak_85835" "chr2" "118014660" "118018030"
"1222" "Peak_85838" "chr2" "118031830" "118033380"
"1223" "Peak_85840" "chr2" "118040420" "118041550"
"1224" "Peak_85841" "chr2" "118046140" "118047610"
"1225" "Peak_85843" "chr2" "118049430" "118050800"
"1226" "Peak_85920" "chr2" "119263510" "119264600"
"1227" "Peak_85923" "chr2" "119281670" "119283890"
"1228" "Peak_85924" "chr2" "119283020" "119285080"
"1229" "Peak_85952" "chr2" "119646920" "119648510"
"1230" "Peak_86148" "chr2" "126798770" "126800330"
"1231" "Peak_86149" "chr2" "126810920" "126811940"
"1232" "Peak_86200" "chr2" "127134670" "127135930"
"1233" "Peak_86291" "chr2" "127782600" "127784260"
"1234" "Peak_86293" "chr2" "127793120" "127795340"
"1235" "Peak_86296" "chr2" "127829690" "127831860"
"1236" "Peak_86771" "chr2" "138034758" "138036798"
"1237" "Peak_86851" "chr2" "143032768" "143035378"
"1238" "Peak_87381" "chr2" "151946410" "151948960"
"1239" "Peak_87638" "chr2" "158112820" "158115750"
"1240" "Peak_87695" "chr2" "159247970" "159251440"
"1241" "Peak_88582" "chr2" "173157920" "173161770"
"1242" "Peak_88587" "chr2" "173261900" "173264390"
"1243" "Peak_88588" "chr2" "173263030" "173265660"
"1244" "Peak_88590" "chr2" "173278910" "173280080"
"1245" "Peak_88795" "chr2" "176039340" "176039980"
"1246" "Peak_89233" "chr2" "187168340" "187170270"
"1247" "Peak_90060" "chr2" "202120970" "202122810"
"1248" "Peak_90401" "chr2" "207503820" "207506830"
"1249" "Peak_90402" "chr2" "207513000" "207515010"
"1250" "Peak_90403" "chr2" "207523230" "207524750"
"1251" "Peak_90405" "chr2" "207524930" "207528490"
"1252" "Peak_90406" "chr2" "207525740" "207530510"
"1253" "Peak_90407" "chr2" "207530390" "207532030"
"1254" "Peak_90408" "chr2" "207531870" "207533560"
"1255" "Peak_90412" "chr2" "207556970" "207558340"
"1256" "Peak_90414" "chr2" "207618540" "207621960"
"1257" "Peak_90443" "chr2" "207768080" "207769630"
"1258" "Peak_90444" "chr2" "207768740" "207771130"
"1259" "Peak_91225" "chr2" "222868350" "222870740"
"1260" "Peak_91227" "chr2" "222891150" "222893920"
"1261" "Peak_91230" "chr2" "222902750" "222904540"
"1262" "Peak_91231" "chr2" "222911000" "222914930"
"1263" "Peak_91235" "chr2" "222930430" "222931630"
"1264" "Peak_91655" "chr2" "229341730" "229343830"
"1265" "Peak_91657" "chr2" "229349930" "229351560"
"1266" "Peak_91730" "chr2" "230409160" "230410270"
"1267" "Peak_92228" "chr2" "236545520" "236547360"
"1268" "Peak_92229" "chr2" "236551100" "236552720"
"1269" "Peak_92230" "chr2" "236552040" "236553430"
"1270" "Peak_79425" "chr2" "23658548" "23658858"
"1271" "Peak_92407" "chr2" "238141480" "238142260"
"1272" "Peak_92481" "chr2" "239221160" "239223910"
"1273" "Peak_92483" "chr2" "239224020" "239227730"
"1274" "Peak_92485" "chr2" "239229830" "239231710"
"1275" "Peak_79464" "chr2" "24122478" "24124498"
"1276" "Peak_79658" "chr2" "25990450" "25992670"
"1277" "Peak_79659" "chr2" "25997090" "25998460"
"1278" "Peak_79661" "chr2" "26000830" "26004130"
"1279" "Peak_79662" "chr2" "26007970" "26010590"
"1280" "Peak_79723" "chr2" "26493010" "26494250"
"1281" "Peak_80037" "chr2" "28803330" "28811290"
"1282" "Peak_80038" "chr2" "28820910" "28822310"
"1283" "Peak_80040" "chr2" "28868500" "28871510"
"1284" "Peak_80050" "chr2" "28999390" "29001580"
"1285" "Peak_80052" "chr2" "29011500" "29013180"
"1286" "Peak_80054" "chr2" "29014280" "29016500"
"1287" "Peak_80224" "chr2" "31811560" "31812760"
"1288" "Peak_80233" "chr2" "31955520" "31958220"
"1289" "Peak_80433" "chr2" "37229220" "37232860"
"1290" "Peak_80442" "chr2" "37317490" "37319370"
"1291" "Peak_80443" "chr2" "37318770" "37320280"
"1292" "Peak_80446" "chr2" "37323390" "37324450"
"1293" "Peak_80454" "chr2" "37342890" "37344460"
"1294" "Peak_80654" "chr2" "38127810" "38131770"
"1295" "Peak_80659" "chr2" "38145450" "38148210"
"1296" "Peak_80662" "chr2" "38151320" "38153850"
"1297" "Peak_81005" "chr2" "42096190" "42098280"
"1298" "Peak_81006" "chr2" "42097450" "42099560"
"1299" "Peak_81010" "chr2" "42101740" "42104410"
"1300" "Peak_81231" "chr2" "43417510" "43419970"
"1301" "Peak_81333" "chr2" "44550140" "44551420"
"1302" "Peak_81338" "chr2" "44578010" "44579940"
"1303" "Peak_81340" "chr2" "44593580" "44594760"
"1304" "Peak_81343" "chr2" "44612040" "44613440"
"1305" "Peak_81573" "chr2" "46568460" "46577030"
"1306" "Peak_81580" "chr2" "46612740" "46618810"
"1307" "Peak_81582" "chr2" "46634690" "46635290"
"1308" "Peak_81751" "chr2" "48125850" "48126870"
"1309" "Peak_82063" "chr2" "58097470" "58102110"
"1310" "Peak_82066" "chr2" "58111530" "58113850"
"1311" "Peak_82074" "chr2" "58239760" "58242280"
"1312" "Peak_82428" "chr2" "64035940" "64037170"
"1313" "Peak_82430" "chr2" "64049120" "64050290"
"1314" "Peak_82605" "chr2" "64917140" "64919600"
"1315" "Peak_82608" "chr2" "64929640" "64930810"
"1316" "Peak_82609" "chr2" "64931750" "64933260"
"1317" "Peak_82612" "chr2" "64937320" "64938800"
"1318" "Peak_82618" "chr2" "64945600" "64947660"
"1319" "Peak_82620" "chr2" "64962760" "64964050"
"1320" "Peak_82623" "chr2" "64978580" "64980270"
"1321" "Peak_82820" "chr2" "68357530" "68358550"
"1322" "Peak_82824" "chr2" "68364450" "68367560"
"1323" "Peak_82825" "chr2" "68367240" "68369030"
"1324" "Peak_82827" "chr2" "68369190" "68371690"
"1325" "Peak_82830" "chr2" "68375910" "68383870"
"1326" "Peak_82831" "chr2" "68377550" "68385280"
"1327" "Peak_82979" "chr2" "69306980" "69308150"
"1328" "Peak_82994" "chr2" "69498850" "69500360"
"1329" "Peak_82996" "chr2" "69505140" "69508000"
"1330" "Peak_82997" "chr2" "69506140" "69509150"
"1331" "Peak_83248" "chr2" "71045610" "71046520"
"1332" "Peak_83252" "chr2" "71063570" "71067600"
"1333" "Peak_83253" "chr2" "71065920" "71070070"
"1334" "Peak_83254" "chr2" "71069000" "71070730"
"1335" "Peak_83255" "chr2" "71070590" "71073450"
"1336" "Peak_83403" "chr2" "73827250" "73830560"
"1337" "Peak_83405" "chr2" "73837550" "73839400"
"1338" "Peak_83428" "chr2" "73963580" "73964190"
"1339" "Peak_78552" "chr2" "8301134" "8303364"
"1340" "Peak_78553" "chr2" "8302554" "8304984"
"1341" "Peak_83766" "chr2" "85428120" "85429960"
"1342" "Peak_83773" "chr2" "85485610" "85486500"
"1343" "Peak_83774" "chr2" "85497730" "85500160"
"1344" "Peak_83775" "chr2" "85500040" "85502400"
"1345" "Peak_83778" "chr2" "85510830" "85511660"
"1346" "Peak_83780" "chr2" "85523580" "85525720"
"1347" "Peak_83782" "chr2" "85534200" "85536370"
"1348" "Peak_83783" "chr2" "85536610" "85542120"
"1349" "Peak_83784" "chr2" "85549880" "85552180"
"1350" "Peak_83785" "chr2" "85550980" "85553020"
"1351" "Peak_83786" "chr2" "85560410" "85562680"
"1352" "Peak_83787" "chr2" "85563230" "85564860"
"1353" "Peak_83790" "chr2" "85577000" "85579590"
"1354" "Peak_83791" "chr2" "85579090" "85580490"
"1355" "Peak_83792" "chr2" "85583250" "85584310"
"1356" "Peak_83822" "chr2" "85693570" "85694400"
"1357" "Peak_83823" "chr2" "85695920" "85697030"
"1358" "Peak_83825" "chr2" "85698510" "85699990"
"1359" "Peak_83826" "chr2" "85700440" "85702250"
"1360" "Peak_83828" "chr2" "85702480" "85704340"
"1361" "Peak_83829" "chr2" "85703230" "85709110"
"1362" "Peak_83830" "chr2" "85707650" "85710790"
"1363" "Peak_83832" "chr2" "85710930" "85711870"
"1364" "Peak_83833" "chr2" "85711400" "85712330"
"1365" "Peak_84075" "chr2" "88167470" "88168500"
"1366" "Peak_78724" "chr2" "9535444" "9542574"
"1367" "Peak_78730" "chr2" "9551324" "9554594"
"1368" "Peak_78731" "chr2" "9553254" "9557484"
"1369" "Peak_84292" "chr2" "96343980" "96344360"
"1370" "Peak_84297" "chr2" "96396910" "96398650"
"1371" "Peak_78764" "chr2" "9753824" "9755554"
"1372" "Peak_78765" "chr2" "9763374" "9764924"
"1373" "Peak_84511" "chr2" "98748180" "98749960"
"1374" "Peak_84513" "chr2" "98753220" "98754400"
"1375" "Peak_84599" "chr2" "99812010" "99813510"
"1376" "Peak_84600" "chr2" "99826850" "99828060"
"1377" "Peak_84601" "chr2" "99841330" "99842430"
"1378" "Peak_84604" "chr2" "99861020" "99862640"
"1379" "Peak_98378" "chr3" "101879350" "101882240"
"1380" "Peak_93241" "chr3" "10204852" "10206252"
"1381" "Peak_93242" "chr3" "10211642" "10213202"
"1382" "Peak_93313" "chr3" "11230602" "11231622"
"1383" "Peak_93317" "chr3" "11271542" "11275952"
"1384" "Peak_99119" "chr3" "119257540" "119258750"
"1385" "Peak_99219" "chr3" "120145470" "120146110"
"1386" "Peak_99268" "chr3" "121645650" "121646970"
"1387" "Peak_99272" "chr3" "121658760" "121662230"
"1388" "Peak_99292" "chr3" "121913880" "121915080"
"1389" "Peak_99295" "chr3" "121956850" "121958870"
"1390" "Peak_99296" "chr3" "121958040" "121959650"
"1391" "Peak_99298" "chr3" "121979500" "121981070"
"1392" "Peak_99302" "chr3" "121994510" "121997470"
"1393" "Peak_99303" "chr3" "121995880" "121999920"
"1394" "Peak_99305" "chr3" "122004410" "122006030"
"1395" "Peak_99379" "chr3" "122392320" "122393750"
"1396" "Peak_99383" "chr3" "122409140" "122410590"
"1397" "Peak_93460" "chr3" "12461412" "12463692"
"1398" "Peak_93463" "chr3" "12471302" "12471672"
"1399" "Peak_93464" "chr3" "12479162" "12480932"
"1400" "Peak_93465" "chr3" "12482152" "12485572"
"1401" "Peak_99675" "chr3" "126464790" "126466990"
"1402" "Peak_99682" "chr3" "126476140" "126476870"
"1403" "Peak_99703" "chr3" "126703080" "126704830"
"1404" "Peak_99704" "chr3" "126730910" "126731630"
"1405" "Peak_93491" "chr3" "12680982" "12682912"
"1406" "Peak_99813" "chr3" "127907590" "127909600"
"1407" "Peak_100172" "chr3" "131032850" "131034390"
"1408" "Peak_100173" "chr3" "131072110" "131072620"
"1409" "Peak_100192" "chr3" "131501580" "131503560"
"1410" "Peak_100194" "chr3" "131503670" "131505450"
"1411" "Peak_100195" "chr3" "131504810" "131505880"
"1412" "Peak_100233" "chr3" "132341890" "132343590"
"1413" "Peak_100234" "chr3" "132352080" "132353490"
"1414" "Peak_100238" "chr3" "132416200" "132420740"
"1415" "Peak_100242" "chr3" "132438380" "132439250"
"1416" "Peak_100244" "chr3" "132444240" "132447060"
"1417" "Peak_100246" "chr3" "132455480" "132457630"
"1418" "Peak_100420" "chr3" "136391220" "136392470"
"1419" "Peak_100432" "chr3" "136595450" "136597100"
"1420" "Peak_100438" "chr3" "136625280" "136627780"
"1421" "Peak_100542" "chr3" "138493210" "138495380"
"1422" "Peak_100544" "chr3" "138577810" "138579230"
"1423" "Peak_100545" "chr3" "138593650" "138595820"
"1424" "Peak_100546" "chr3" "138601660" "138602140"
"1425" "Peak_100548" "chr3" "138608220" "138609030"
"1426" "Peak_100550" "chr3" "138609190" "138610150"
"1427" "Peak_100909" "chr3" "143600370" "143601780"
"1428" "Peak_101754" "chr3" "156534760" "156539070"
"1429" "Peak_101968" "chr3" "158746840" "158748410"
"1430" "Peak_101969" "chr3" "158747430" "158749310"
"1431" "Peak_101972" "chr3" "158791230" "158792270"
"1432" "Peak_102297" "chr3" "169929140" "169931300"
"1433" "Peak_102831" "chr3" "179146520" "179149220"
"1434" "Peak_102832" "chr3" "179148940" "179150710"
"1435" "Peak_102836" "chr3" "179181420" "179183280"
"1436" "Peak_102957" "chr3" "183209700" "183212950"
"1437" "Peak_103063" "chr3" "183779540" "183780950"
"1438" "Peak_103065" "chr3" "183783100" "183785630"
"1439" "Peak_103072" "chr3" "183875830" "183878000"
"1440" "Peak_103073" "chr3" "183877300" "183880130"
"1441" "Peak_103106" "chr3" "184229400" "184229880"
"1442" "Peak_103122" "chr3" "184313320" "184317390"
"1443" "Peak_103123" "chr3" "184318990" "184321300"
"1444" "Peak_103191" "chr3" "184636590" "184637410"
"1445" "Peak_103472" "chr3" "187041190" "187042780"
"1446" "Peak_104342" "chr3" "196618650" "196621710"
"1447" "Peak_104343" "chr3" "196621020" "196623450"
"1448" "Peak_104344" "chr3" "196622360" "196626190"
"1449" "Peak_104367" "chr3" "196686770" "196689970"
"1450" "Peak_104377" "chr3" "196738930" "196742300"
"1451" "Peak_104409" "chr3" "197087850" "197089600"
"1452" "Peak_104411" "chr3" "197125660" "197126110"
"1453" "Peak_104414" "chr3" "197148710" "197149990"
"1454" "Peak_94283" "chr3" "23916112" "23921522"
"1455" "Peak_94284" "chr3" "23927952" "23929082"
"1456" "Peak_94291" "chr3" "23946692" "23956982"
"1457" "Peak_94293" "chr3" "23967562" "23971082"
"1458" "Peak_94296" "chr3" "23986032" "23987872"
"1459" "Peak_94399" "chr3" "27553732" "27555282"
"1460" "Peak_94400" "chr3" "27559942" "27561502"
"1461" "Peak_94405" "chr3" "27589662" "27592012"
"1462" "Peak_94410" "chr3" "27606852" "27607742"
"1463" "Peak_94411" "chr3" "27623052" "27624472"
"1464" "Peak_94721" "chr3" "32248674" "32250434"
"1465" "Peak_94743" "chr3" "32413914" "32415334"
"1466" "Peak_94744" "chr3" "32418894" "32420584"
"1467" "Peak_94754" "chr3" "32457444" "32458904"
"1468" "Peak_94816" "chr3" "33048254" "33049334"
"1469" "Peak_94821" "chr3" "33054924" "33056054"
"1470" "Peak_92868" "chr3" "4350372" "4352222"
"1471" "Peak_95635" "chr3" "45024314" "45025614"
"1472" "Peak_95637" "chr3" "45034014" "45035784"
"1473" "Peak_95640" "chr3" "45036144" "45038184"
"1474" "Peak_95642" "chr3" "45039874" "45041704"
"1475" "Peak_95645" "chr3" "45043414" "45044584"
"1476" "Peak_92893" "chr3" "4518182" "4521172"
"1477" "Peak_96109" "chr3" "48196434" "48196934"
"1478" "Peak_96116" "chr3" "48235884" "48237284"
"1479" "Peak_96127" "chr3" "48306324" "48307834"
"1480" "Peak_96132" "chr3" "48334614" "48336184"
"1481" "Peak_96228" "chr3" "48990454" "48991654"
"1482" "Peak_96237" "chr3" "49034884" "49036154"
"1483" "Peak_96238" "chr3" "49091904" "49093254"
"1484" "Peak_96241" "chr3" "49103914" "49105854"
"1485" "Peak_96247" "chr3" "49165294" "49166134"
"1486" "Peak_96253" "chr3" "49237874" "49240354"
"1487" "Peak_96255" "chr3" "49247794" "49250154"
"1488" "Peak_96259" "chr3" "49276244" "49278664"
"1489" "Peak_96282" "chr3" "49385434" "49387844"
"1490" "Peak_96307" "chr3" "49500674" "49502044"
"1491" "Peak_96360" "chr3" "50154790" "50155610"
"1492" "Peak_96693" "chr3" "53092860" "53093720"
"1493" "Peak_96795" "chr3" "54967090" "54969370"
"1494" "Peak_96839" "chr3" "56751510" "56756570"
"1495" "Peak_96841" "chr3" "56758140" "56760040"
"1496" "Peak_96969" "chr3" "57952480" "57954230"
"1497" "Peak_96971" "chr3" "57958710" "57960700"
"1498" "Peak_97288" "chr3" "66397720" "66398580"
"1499" "Peak_97377" "chr3" "69092960" "69096220"
"1500" "Peak_97984" "chr3" "81823230" "81826050"
"1501" "Peak_97989" "chr3" "81840720" "81842210"
"1502" "Peak_93111" "chr3" "8987822" "8988522"
"1503" "Peak_93171" "chr3" "9768632" "9770752"
"1504" "Peak_93174" "chr3" "9779602" "9781712"
"1505" "Peak_93180" "chr3" "9793762" "9796662"
"1506" "Peak_93184" "chr3" "9809442" "9810022"
"1507" "Peak_105217" "chr4" "10005587" "10007607"
"1508" "Peak_104596" "chr4" "1011690" "1012560"
"1509" "Peak_109488" "chr4" "112212430" "112214820"
"1510" "Peak_109490" "chr4" "112229860" "112233730"
"1511" "Peak_109492" "chr4" "112235000" "112235950"
"1512" "Peak_109494" "chr4" "112252700" "112254370"
"1513" "Peak_109497" "chr4" "112278610" "112280930"
"1514" "Peak_109500" "chr4" "112285150" "112286580"
"1515" "Peak_109561" "chr4" "113784000" "113787120"
"1516" "Peak_109562" "chr4" "113788270" "113789530"
"1517" "Peak_109565" "chr4" "113790400" "113791550"
"1518" "Peak_109567" "chr4" "113808850" "113810990"
"1519" "Peak_109572" "chr4" "113822700" "113824520"
"1520" "Peak_109574" "chr4" "113824700" "113826380"
"1521" "Peak_109576" "chr4" "113836520" "113839310"
"1522" "Peak_109847" "chr4" "122743520" "122745280"
"1523" "Peak_110670" "chr4" "146104460" "146107250"
"1524" "Peak_110671" "chr4" "146108190" "146109700"
"1525" "Peak_110672" "chr4" "146110290" "146111780"
"1526" "Peak_105550" "chr4" "15729527" "15730877"
"1527" "Peak_111237" "chr4" "157978220" "157979700"
"1528" "Peak_111243" "chr4" "157991540" "157993720"
"1529" "Peak_111247" "chr4" "158005770" "158008280"
"1530" "Peak_111256" "chr4" "158120590" "158122180"
"1531" "Peak_111257" "chr4" "158158500" "158161410"
"1532" "Peak_111260" "chr4" "158164460" "158169620"
"1533" "Peak_111262" "chr4" "158171060" "158172190"
