"geneid" "chr" "left" "right"
"2495" "ENSG00000179862_CITED4" "chr1" "40861051" "40862366"
"2496" "ENSG00000171793_CTPS1" "chr1" "40979335" "41012565"
"2497" "ENSG00000010803_SCMH1" "chr1" "41027200" "41242154"
"2498" "ENSG00000066185_ZMYND12" "chr1" "42430329" "42456267"
"2499" "ENSG00000171960_PPIH" "chr1" "42658425" "42676758"
"2500" "ENSG00000065978_YBX1" "chr1" "42682427" "42702349"
"2501" "ENSG00000117385_P3H1" "chr1" "42746335" "42767084"
"2502" "ENSG00000177868_SVBP" "chr1" "42807052" "42817252"
"2503" "ENSG00000164010_ERMAP" "chr1" "42817088" "42844993"
"2504" "ENSG00000117394_SLC2A1" "chr1" "42925375" "42959176"
"2505" "ENSG00000117395_EBNA1BP2" "chr1" "43164175" "43270936"
"2506" "ENSG00000159479_MED8" "chr1" "43383917" "43389808"
"2507" "ENSG00000132768_DPH2" "chr1" "43970000" "43973369"
"2508" "ENSG00000159214_CCDC24" "chr1" "43991359" "43996528"
"2509" "ENSG00000126107_HECTD3" "chr1" "45002540" "45011329"
"2510" "ENSG00000126088_UROD" "chr1" "45012147" "45015575"
"2511" "ENSG00000132781_MUTYH" "chr1" "45329163" "45340470"
"2512" "ENSG00000070759_TESK2" "chr1" "45343883" "45491166"
"2513" "ENSG00000117450_PRDX1" "chr1" "45511036" "45523047"
"2514" "ENSG00000117448_AKR1A1" "chr1" "45550543" "45570049"
"2515" "ENSG00000085998_POMGNT1" "chr1" "46188682" "46220305"
"2516" "ENSG00000173660_UQCRH" "chr1" "46303631" "46316776"
"2517" "ENSG00000079277_MKNK1" "chr1" "46557408" "46616843"
"2518" "ENSG00000123472_ATPAF1" "chr1" "46632737" "46673867"
"2519" "ENSG00000159658_EFCAB14" "chr1" "46675159" "46719064"
"2520" "ENSG00000162368_CMPK1" "chr1" "47333797" "47378839"
"2521" "ENSG00000132122_SPATA6" "chr1" "48295372" "48472208"
"2522" "ENSG00000185104_FAF1" "chr1" "50437028" "50960263"
"2523" "ENSG00000085832_EPS15" "chr1" "51354263" "51519328"
"2524" "ENSG00000117859_OSBPL9" "chr1" "51577179" "51798427"
"2525" "ENSG00000078618_NRDC" "chr1" "51789191" "51878937"
"2526" "ENSG00000134717_BTF3L4" "chr1" "52056125" "52090716"
"2527" "ENSG00000154222_CC2D1B" "chr1" "52345723" "52366193"
"2528" "ENSG00000134744_TUT4" "chr1" "52408282" "52553487"
"2529" "ENSG00000116157_GPX7" "chr1" "52602372" "52609051"
"2530" "ENSG00000162377_COA7" "chr1" "52684451" "52698366"
"2531" "ENSG00000162378_ZYG11B" "chr1" "52726467" "52827342"
"2532" "ENSG00000121310_ECHDC2" "chr1" "52895910" "52927212"
"2533" "ENSG00000116171_SCP2" "chr1" "52927229" "53051703"
"2534" "ENSG00000157184_CPT2" "chr1" "53196429" "53214197"
"2535" "ENSG00000162384_C1orf123" "chr1" "53214099" "53220617"
"2536" "ENSG00000058799_YIPF1" "chr1" "53851719" "53889834"
"2537" "ENSG00000081870_HSPB11" "chr1" "53916574" "53945929"
"2538" "ENSG00000116209_TMEM59" "chr1" "54026681" "54053504"
"2539" "ENSG00000116205_TCEANC2" "chr1" "54053584" "54112519"
"2540" "ENSG00000116221_MRPL37" "chr1" "54184041" "54225464"
"2541" "ENSG00000157216_SSBP3" "chr1" "54225432" "54413479"
"2542" "ENSG00000162390_ACOT11" "chr1" "54542257" "54639192"
"2543" "ENSG00000243725_TTC4" "chr1" "54715822" "54742657"
"2544" "ENSG00000162600_OMA1" "chr1" "58415384" "58546802"
"2545" "ENSG00000184292_TACSTD2" "chr1" "58575423" "58577773"
"2546" "ENSG00000172456_FGGY" "chr1" "59296638" "59810647"
"2547" "ENSG00000069424_KCNAB2" "chr1" "5991466" "6101193"
"2548" "ENSG00000162604_TM2D1" "chr1" "61681046" "61725423"
"2549" "ENSG00000116237_ICMT" "chr1" "6221193" "6235972"
"2550" "ENSG00000162607_USP1" "chr1" "62436297" "62451804"
"2551" "ENSG00000097021_ACOT7" "chr1" "6264269" "6394391"
"2552" "ENSG00000088035_ALG6" "chr1" "63367575" "63438562"
"2553" "ENSG00000142856_ITGB3BP" "chr1" "63440770" "63593721"
"2554" "ENSG00000079739_PGM1" "chr1" "63593276" "63660245"
"2555" "ENSG00000215788_TNFRSF25" "chr1" "6460786" "6466195"
"2556" "ENSG00000162437_RAVER2" "chr1" "64745095" "64833232"
"2557" "ENSG00000162433_AK4" "chr1" "65147549" "65232145"
"2558" "ENSG00000213625_LEPROT" "chr1" "65420587" "65436007"
"2559" "ENSG00000116678_LEPR" "chr1" "65420652" "65641559"
"2560" "ENSG00000204859_ZBTB48" "chr1" "6580001" "6589280"
"2561" "ENSG00000198160_MIER1" "chr1" "66924895" "66988619"
"2562" "ENSG00000116717_GADD45A" "chr1" "67685061" "67688338"
"2563" "ENSG00000116729_WLS" "chr1" "68098473" "68233120"
"2564" "ENSG00000118454_ANKRD13C" "chr1" "70260588" "70354734"
"2565" "ENSG00000116791_CRYZ" "chr1" "74705482" "74733408"
"2566" "ENSG00000162623_TYW3" "chr1" "74733152" "74766678"
"2567" "ENSG00000117054_ACADM" "chr1" "75724347" "75787575"
"2568" "ENSG00000184005_ST6GALNAC3" "chr1" "76074719" "76634601"
"2569" "ENSG00000142892_PIGK" "chr1" "77088990" "77219430"
"2570" "ENSG00000049245_VAMP3" "chr1" "7771269" "7781432"
"2571" "ENSG00000162614_NEXN" "chr1" "77888513" "77943895"
"2572" "ENSG00000049247_UTS2" "chr1" "7843083" "7853512"
"2573" "ENSG00000116288_PARK7" "chr1" "7954291" "7985505"
"2574" "ENSG00000142599_RERE" "chr1" "8352397" "8817643"
"2575" "ENSG00000117133_RPF1" "chr1" "84479259" "84497790"
"2576" "ENSG00000174021_GNG5" "chr1" "84498325" "84506565"
"2577" "ENSG00000117151_CTBS" "chr1" "84549606" "84574480"
"2578" "ENSG00000153898_MCOLN2" "chr1" "84925583" "84997113"
"2579" "ENSG00000162642_C1orf52" "chr1" "85249953" "85259672"
"2580" "ENSG00000142867_BCL10" "chr1" "85265776" "85276904"
"2581" "ENSG00000117174_ZNHIT6" "chr1" "85649423" "85708433"
"2582" "ENSG00000143013_LMO4" "chr1" "87328468" "87348923"
"2583" "ENSG00000074800_ENO1" "chr1" "8861000" "8879250"
"2584" "ENSG00000137947_GTF2B" "chr1" "88852932" "88891944"
"2585" "ENSG00000137944_KYAT3" "chr1" "88935773" "88992953"
"2586" "ENSG00000117226_GBP3" "chr1" "89006666" "89022894"
"2587" "ENSG00000117228_GBP1" "chr1" "89052319" "89065360"
"2588" "ENSG00000162654_GBP4" "chr1" "89181148" "89198932"
"2589" "ENSG00000154451_GBP5" "chr1" "89258950" "89272804"
"2590" "ENSG00000171488_LRRC8C" "chr1" "89633072" "89769903"
"2591" "ENSG00000171492_LRRC8D" "chr1" "89821014" "89936611"
"2592" "ENSG00000142583_SLC2A5" "chr1" "9035107" "9088478"
"2593" "ENSG00000097046_CDC7" "chr1" "91500893" "91525764"
"2594" "ENSG00000069702_TGFBR3" "chr1" "91680343" "91906335"
"2595" "ENSG00000122484_RPAP2" "chr1" "92298965" "92402056"
"2596" "ENSG00000171621_SPSB1" "chr1" "9292880" "9369532"
"2597" "ENSG00000117500_TMED5" "chr1" "93149742" "93180728"
"2598" "ENSG00000117505_DR1" "chr1" "93345888" "93369498"
"2599" "ENSG00000171608_PIK3CD" "chr1" "9651732" "9729114"
"2600" "ENSG00000188641_DPYD" "chr1" "97077743" "97995000"
"2601" "ENSG00000171603_CLSTN1" "chr1" "9729026" "9824526"
"2602" "ENSG00000178585_CTNNBIP1" "chr1" "9848276" "9910336"
"2603" "ENSG00000162441_LZIC" "chr1" "9922113" "9943407"
"2604" "ENSG00000173614_NMNAT1" "chr1" "9943428" "9985501"
"2605" "ENSG00000162688_AGL" "chr1" "99850084" "99924023"
"2606" "ENSG00000188290_HES4" "chr1" "998962" "1000172"
"2607" "ENSG00000162444_RBP7" "chr1" "9997206" "10016020"
"2608" "ENSG00000125863_MKKS" "chr20" "10401009" "10434222"
"2609" "ENSG00000088832_FKBP1A" "chr20" "1368978" "1393172"
"2610" "ENSG00000101247_NDUFAF5" "chr20" "13784950" "13821582"
"2611" "ENSG00000088833_NSFL1C" "chr20" "1442162" "1473842"
"2612" "ENSG00000125900_SIRPD" "chr20" "1534251" "1558843"
"2613" "ENSG00000089177_KIF16B" "chr20" "16272104" "16573434"
"2614" "ENSG00000125870_SNRPB2" "chr20" "16729961" "16742563"
"2615" "ENSG00000125868_DSTN" "chr20" "17569863" "17609919"
"2616" "ENSG00000125844_RRBP1" "chr20" "17613678" "17682295"
"2617" "ENSG00000089006_SNX5" "chr20" "17941597" "17968980"
"2618" "ENSG00000125871_MGME1" "chr20" "17968913" "17991122"
"2619" "ENSG00000089050_RBBP9" "chr20" "18486540" "18497243"
"2620" "ENSG00000101310_SEC23B" "chr20" "18507482" "18561415"
"2621" "ENSG00000125821_DTD1" "chr20" "18587893" "18766644"
"2622" "ENSG00000198053_SIRPA" "chr20" "1894167" "1940592"
"2623" "ENSG00000101343_CRNKL1" "chr20" "20034368" "20056046"
"2624" "ENSG00000088930_XRN2" "chr20" "21303304" "21389827"
"2625" "ENSG00000125810_CD93" "chr20" "23079349" "23086340"
"2626" "ENSG00000132661_NXT1" "chr20" "23350736" "23354777"
"2627" "ENSG00000101439_CST3" "chr20" "23626706" "23638473"
"2628" "ENSG00000125835_SNRPB" "chr20" "2461634" "2470853"
"2629" "ENSG00000077984_CST7" "chr20" "24949230" "24959928"
"2630" "ENSG00000101474_APMAP" "chr20" "24962925" "24992979"
"2631" "ENSG00000154930_ACSS1" "chr20" "25006230" "25058980"
"2632" "ENSG00000197586_ENTPD6" "chr20" "25195693" "25226729"
"2633" "ENSG00000100994_PYGB" "chr20" "25248069" "25298014"
"2634" "ENSG00000100997_ABHD12" "chr20" "25294743" "25390983"
"2635" "ENSG00000130684_ZNF337" "chr20" "25674215" "25696841"
"2636" "ENSG00000101361_NOP56" "chr20" "2652145" "2658393"
"2637" "ENSG00000101365_IDH3B" "chr20" "2658395" "2664219"
"2638" "ENSG00000215305_VPS16" "chr20" "2840703" "2866732"
"2639" "ENSG00000132670_PTPRA" "chr20" "2864184" "3039076"
"2640" "ENSG00000125901_MRPS26" "chr20" "3045945" "3048254"
"2641" "ENSG00000185019_UBOX5" "chr20" "3107573" "3160196"
"2642" "ENSG00000215251_FASTKD5" "chr20" "3146519" "3159897"
"2643" "ENSG00000101294_HM13" "chr20" "31514410" "31577923"
"2644" "ENSG00000198171_DDRGK1" "chr20" "3190350" "3204685"
"2645" "ENSG00000101336_HCK" "chr20" "32052188" "32101856"
"2646" "ENSG00000125877_ITPA" "chr20" "3208868" "3223870"
"2647" "ENSG00000149600_COMMD7" "chr20" "32702691" "32743997"
"2648" "ENSG00000101367_MAPRE1" "chr20" "32819893" "32850405"
"2649" "ENSG00000101421_CHMP4B" "chr20" "33811304" "33854366"
"2650" "ENSG00000125977_EIF2S2" "chr20" "34088298" "34112332"
"2651" "ENSG00000078747_ITCH" "chr20" "34363235" "34511393"
"2652" "ENSG00000125971_DYNLRB1" "chr20" "34516409" "34540958"
"2653" "ENSG00000101460_MAP1LC3A" "chr20" "34546854" "34560345"
"2654" "ENSG00000088812_ATRN" "chr20" "3471040" "3651122"
"2655" "ENSG00000100991_TRPC4AP" "chr20" "35002404" "35092871"
"2656" "ENSG00000088298_EDEM2" "chr20" "35115357" "35147364"
"2657" "ENSG00000101000_PROCR" "chr20" "35172073" "35216240"
"2658" "ENSG00000242372_EIF6" "chr20" "35278911" "35284985"
"2659" "ENSG00000101019_UQCC1" "chr20" "35302566" "35412141"
"2660" "ENSG00000125991_ERGIC3" "chr20" "35542021" "35557634"
"2661" "ENSG00000214078_CPNE1" "chr20" "35626031" "35664956"
"2662" "ENSG00000131051_RBM39" "chr20" "35701347" "35742312"
"2663" "ENSG00000171222_SCAND1" "chr20" "35953617" "35959472"
"2664" "ENSG00000131043_AAR2" "chr20" "36236459" "36270918"
"2665" "ENSG00000101255_TRIB3" "chr20" "362835" "397559"
"2666" "ENSG00000080845_DLGAP4" "chr20" "36306336" "36528637"
"2667" "ENSG00000101084_RAB5IF" "chr20" "36605734" "36612557"
"2668" "ENSG00000101079_NDRG3" "chr20" "36651766" "36746078"
"2669" "ENSG00000118705_RPN2" "chr20" "37178410" "37241623"
"2670" "ENSG00000101363_MANBAL" "chr20" "37289638" "37317260"
"2671" "ENSG00000197122_SRC" "chr20" "37344685" "37406050"
"2672" "ENSG00000101220_C20orf27" "chr20" "3753508" "3768387"
"2673" "ENSG00000132792_CTNNBL1" "chr20" "37693955" "37872129"
"2674" "ENSG00000125817_CENPB" "chr20" "3783851" "3786690"
"2675" "ENSG00000198959_TGM2" "chr20" "38127387" "38166578"
"2676" "ENSG00000101425_BPI" "chr20" "38304123" "38337505"
"2677" "ENSG00000088888_MAVS" "chr20" "3846799" "3876123"
"2678" "ENSG00000101442_ACTR5" "chr20" "38748442" "38772520"
"2679" "ENSG00000125779_PANK2" "chr20" "3888839" "3929882"
"2680" "ENSG00000101236_RNF24" "chr20" "3927309" "4015582"
"2681" "ENSG00000204103_MAFB" "chr20" "40685848" "40689240"
"2682" "ENSG00000125826_RBCK1" "chr20" "407498" "430966"
"2683" "ENSG00000088826_SMOX" "chr20" "4120980" "4187747"
"2684" "ENSG00000125875_TBC1D20" "chr20" "435480" "462553"
"2685" "ENSG00000101052_IFT52" "chr20" "43590931" "43647296"
"2686" "ENSG00000124191_TOX2" "chr20" "43914864" "44069616"
"2687" "ENSG00000132823_OSER1" "chr20" "44196496" "44210791"
"2688" "ENSG00000124120_TTPAL" "chr20" "44475886" "44494603"
"2689" "ENSG00000132824_SERINC3" "chr20" "44496221" "44522109"
"2690" "ENSG00000166913_YWHAB" "chr20" "44885676" "44908532"
"2691" "ENSG00000025772_TOMM34" "chr20" "44942130" "44960486"
"2692" "ENSG00000101109_STK4" "chr20" "44966474" "45079959"
"2693" "ENSG00000204070_SYS1" "chr20" "45361937" "45376798"
"2694" "ENSG00000124155_PIGT" "chr20" "45416067" "45456934"
"2695" "ENSG00000101457_DNTTIP1" "chr20" "45791937" "45811427"
"2696" "ENSG00000124104_SNX21" "chr20" "45833810" "45843275"
"2697" "ENSG00000064601_CTSA" "chr20" "45890144" "45898820"
"2698" "ENSG00000100979_PLTP" "chr20" "45898621" "45912155"
"2699" "ENSG00000100985_MMP9" "chr20" "46008908" "46016561"
"2700" "ENSG00000101017_CD40" "chr20" "46118272" "46129863"
"2701" "ENSG00000172315_TP53RK" "chr20" "46684365" "46689779"
"2702" "ENSG00000171867_PRNP" "chr20" "4686236" "4701590"
"2703" "ENSG00000101040_ZMYND8" "chr20" "47209214" "47356889"
"2704" "ENSG00000124151_NCOA3" "chr20" "47501902" "47656877"
"2705" "ENSG00000196562_SULF2" "chr20" "47656348" "47786616"
"2706" "ENSG00000101265_RASSF2" "chr20" "4780023" "4823645"
"2707" "ENSG00000124207_CSE1L" "chr20" "49046246" "49096960"
"2708" "ENSG00000158470_B4GALT5" "chr20" "49632945" "49713878"
"2709" "ENSG00000197818_SLC9A8" "chr20" "49812713" "49892242"
"2710" "ENSG00000124226_RNF114" "chr20" "49936336" "49953892"
"2711" "ENSG00000124208_TMEM189-UBE2V1" "chr20" "50081124" "50153637"
"2712" "ENSG00000240849_TMEM189" "chr20" "50118254" "50153734"
"2713" "ENSG00000172216_CEBPB" "chr20" "50190734" "50192689"
"2714" "ENSG00000196396_PTPN1" "chr20" "50510321" "50585241"
"2715" "ENSG00000089063_TMEM230" "chr20" "5068232" "5113103"
"2716" "ENSG00000132646_PCNA" "chr20" "5114953" "5126626"
"2717" "ENSG00000101290_CDS2" "chr20" "5126786" "5197887"
"2718" "ENSG00000054793_ATP9A" "chr20" "51596514" "51768634"
"2719" "ENSG00000171940_ZNF217" "chr20" "53567065" "53609907"
"2720" "ENSG00000125772_GPCPD1" "chr20" "5544404" "5611026"
"2721" "ENSG00000124098_FAM210B" "chr20" "56358915" "56368663"
"2722" "ENSG00000087586_AURKA" "chr20" "56369389" "56392337"
"2723" "ENSG00000022277_RTF2" "chr20" "56468585" "56519449"
"2724" "ENSG00000132819_RBM38" "chr20" "57391407" "57409333"
"2725" "ENSG00000171984_SHLD1" "chr20" "5750393" "5863912"
"2726" "ENSG00000124256_ZBP1" "chr20" "57603846" "57620576"
"2727" "ENSG00000124209_RAB22A" "chr20" "58309696" "58367507"
"2728" "ENSG00000215440_NPEPL1" "chr20" "58689131" "58719238"
"2729" "ENSG00000087460_GNAS" "chr20" "58839718" "58911192"
"2730" "ENSG00000101158_NELFCD" "chr20" "58981208" "58995133"
"2731" "ENSG00000101160_CTSZ" "chr20" "58995185" "59007247"
"2732" "ENSG00000101166_PRELID3B" "chr20" "59033145" "59042909"
"2733" "ENSG00000196227_FAM217B" "chr20" "59933764" "59948680"
"2734" "ENSG00000088766_CRLS1" "chr20" "6006090" "6040053"
"2735" "ENSG00000130703_OSBPL2" "chr20" "62231922" "62296213"
"2736" "ENSG00000171858_RPS21" "chr20" "62387116" "62388520"
"2737" "ENSG00000149679_CABLES2" "chr20" "62388632" "62407285"
"2738" "ENSG00000101188_NTSR1" "chr20" "62708837" "62762771"
"2739" "ENSG00000101189_MRGBP" "chr20" "62796453" "62801738"
"2740" "ENSG00000101190_TCFL5" "chr20" "62841115" "62861763"
"2741" "ENSG00000125534_PPDPF" "chr20" "63520724" "63522206"
"2742" "ENSG00000203896_LIME1" "chr20" "63736283" "63739103"
"2743" "ENSG00000130584_ZBTB46" "chr20" "63743666" "63831244"
"2744" "ENSG00000198276_UCKL1" "chr20" "63939829" "63956415"
"2745" "ENSG00000171703_TCEA2" "chr20" "64049836" "64072347"
"2746" "ENSG00000125510_OPRL1" "chr20" "64080173" "64100643"
"2747" "ENSG00000203880_PCMTD2" "chr20" "64255695" "64287821"
"2748" "ENSG00000271303_SRXN1" "chr20" "646615" "653370"
"2749" "ENSG00000270299_AL121758.1" "chr20" "646626" "675800"
"2750" "ENSG00000125827_TMX4" "chr20" "7977348" "8019829"
"2751" "ENSG00000182621_PLCB1" "chr20" "8077251" "8968360"
"2752" "ENSG00000125898_FAM110A" "chr20" "833715" "857463"
"2753" "ENSG00000125869_LAMP5" "chr20" "9514358" "9530524"
"2754" "ENSG00000180530_NRIP1" "chr21" "14961235" "15065936"
"2755" "ENSG00000154640_BTG3" "chr21" "17593653" "17612947"
"2756" "ENSG00000154642_C21orf91" "chr21" "17788967" "17819386"
"2757" "ENSG00000154719_MRPL39" "chr21" "25585656" "25607517"
"2758" "ENSG00000142192_APP" "chr21" "25880550" "26171128"
"2759" "ENSG00000156239_N6AMT1" "chr21" "28872191" "28885371"
"2760" "ENSG00000198862_LTN1" "chr21" "28928144" "28992956"
"2761" "ENSG00000156261_CCT8" "chr21" "29055805" "29073797"
"2762" "ENSG00000156265_MAP3K7CL" "chr21" "29077471" "29175889"
"2763" "ENSG00000156299_TIAM1" "chr21" "31118416" "31559977"
"2764" "ENSG00000159079_CFAP298" "chr21" "32592079" "32612866"
"2765" "ENSG00000159086_PAXBP1" "chr21" "32733899" "32771858"
"2766" "ENSG00000159110_IFNAR2" "chr21" "33229901" "33265675"
"2767" "ENSG00000243646_IL10RB" "chr21" "33266358" "33310187"
"2768" "ENSG00000142166_IFNAR1" "chr21" "33324477" "33359862"
"2769" "ENSG00000159128_IFNGR2" "chr21" "33402896" "33479348"
"2770" "ENSG00000142188_TMEM50B" "chr21" "33432485" "33480011"
"2771" "ENSG00000159131_GART" "chr21" "33503931" "33543491"
"2772" "ENSG00000205758_CRYZL1" "chr21" "33589341" "33643926"
"2773" "ENSG00000205726_ITSN1" "chr21" "33642400" "33899861"
"2774" "ENSG00000241837_ATP5PO" "chr21" "33903453" "33915980"
"2775" "ENSG00000243927_MRPS6" "chr21" "34073224" "34143034"
"2776" "ENSG00000205670_SMIM11A" "chr21" "34375480" "34407866"
"2777" "ENSG00000180509_KCNE1" "chr21" "34446688" "34512275"
"2778" "ENSG00000185917_SETD4" "chr21" "36034541" "36079389"
"2779" "ENSG00000159228_CBR1" "chr21" "36069941" "36073166"
"2780" "ENSG00000142197_DOP1B" "chr21" "36156782" "36294274"
"2781" "ENSG00000185808_PIGP" "chr21" "37059170" "37073170"
"2782" "ENSG00000182670_TTC3" "chr21" "37073226" "37203112"
"2783" "ENSG00000157538_VPS26C" "chr21" "37223420" "37267919"
"2784" "ENSG00000157540_DYRK1A" "chr21" "37365573" "37526358"
"2785" "ENSG00000183527_PSMG1" "chr21" "39174769" "39183851"
"2786" "ENSG00000185658_BRWD1" "chr21" "39184176" "39321559"
"2787" "ENSG00000205581_HMGN1" "chr21" "39342315" "39349647"
"2788" "ENSG00000182093_WRB" "chr21" "39377698" "39428528"
"2789" "ENSG00000183844_FAM3B" "chr21" "41304212" "41357431"
"2790" "ENSG00000183486_MX2" "chr21" "41361943" "41409390"
"2791" "ENSG00000157601_MX1" "chr21" "41420304" "41459214"
"2792" "ENSG00000157617_C2CD2" "chr21" "41885112" "41953890"
"2793" "ENSG00000160179_ABCG1" "chr21" "42199689" "42297244"
"2794" "ENSG00000160193_WDR4" "chr21" "42843094" "42879568"
"2795" "ENSG00000160194_NDUFV3" "chr21" "42879644" "42913304"
"2796" "ENSG00000160199_PKNOX1" "chr21" "42974510" "43033931"
"2797" "ENSG00000142178_SIK1" "chr21" "43414483" "43427189"
"2798" "ENSG00000160208_RRP1B" "chr21" "43659548" "43696079"
"2799" "ENSG00000160213_CSTB" "chr21" "43772511" "43776445"
"2800" "ENSG00000160218_TRAPPC10" "chr21" "44012319" "44106552"
"2801" "ENSG00000160221_GATD3A" "chr21" "44133605" "44210114"
"2802" "ENSG00000141959_PFKL" "chr21" "44300051" "44327376"
"2803" "ENSG00000160226_CFAP410" "chr21" "44328944" "44339402"
"2804" "ENSG00000142185_TRPM2" "chr21" "44350163" "44443081"
"2805" "ENSG00000160233_LRRC3" "chr21" "44455486" "44462196"
"2806" "ENSG00000184787_UBE2G2" "chr21" "44768580" "44802019"
"2807" "ENSG00000184900_SUMO3" "chr21" "44805617" "44818779"
"2808" "ENSG00000183255_PTTG1IP" "chr21" "44849585" "44873903"
"2809" "ENSG00000160255_ITGB2" "chr21" "44885953" "44931989"
"2810" "ENSG00000160256_FAM207A" "chr21" "44940010" "44976989"
"2811" "ENSG00000197381_ADARB1" "chr21" "45073853" "45226560"
"2812" "ENSG00000186866_POFUT2" "chr21" "45263928" "45287898"
"2813" "ENSG00000182871_COL18A1" "chr21" "45405137" "45513720"
"2814" "ENSG00000160284_SPATC1L" "chr21" "46161148" "46184476"
"2815" "ENSG00000160285_LSS" "chr21" "46188141" "46228824"
"2816" "ENSG00000160294_MCM3AP" "chr21" "46235126" "46286297"
"2817" "ENSG00000182362_YBEY" "chr21" "46286337" "46297751"
"2818" "ENSG00000160299_PCNT" "chr21" "46324122" "46445769"
"2819" "ENSG00000160305_DIP2A" "chr21" "46458899" "46569852"
"2820" "ENSG00000160310_PRMT2" "chr21" "46635167" "46665124"
"2821" "ENSG00000177663_IL17RA" "chr22" "17084954" "17115694"
"2822" "ENSG00000183307_TMEM121B" "chr22" "17116299" "17121367"
"2823" "ENSG00000069998_HDHD5" "chr22" "17137511" "17165287"
"2824" "ENSG00000093072_ADA2" "chr22" "17178790" "17258235"
"2825" "ENSG00000131100_ATP6V1E1" "chr22" "17592136" "17628818"
"2826" "ENSG00000099968_BCL2L13" "chr22" "17628855" "17730855"
"2827" "ENSG00000015475_BID" "chr22" "17734138" "17774770"
"2828" "ENSG00000183628_DGCR6" "chr22" "18906028" "18914238"
"2829" "ENSG00000070413_DGCR2" "chr22" "19036282" "19122454"
"2830" "ENSG00000100056_ESS2" "chr22" "19130279" "19144684"
"2831" "ENSG00000100075_SLC25A1" "chr22" "19175575" "19178830"
"2832" "ENSG00000100084_HIRA" "chr22" "19330698" "19447450"
"2833" "ENSG00000242259_C22orf39" "chr22" "19351368" "19448232"
"2834" "ENSG00000185838_GNB1L" "chr22" "19783224" "19854939"
"2835" "ENSG00000184470_TXNRD2" "chr22" "19875517" "19941992"
"2836" "ENSG00000093010_COMT" "chr22" "19941607" "19969975"
"2837" "ENSG00000128191_DGCR8" "chr22" "20080232" "20111877"
"2838" "ENSG00000099917_MED15" "chr22" "20495913" "20587632"
"2839" "ENSG00000241973_PI4KA" "chr22" "20707691" "20859417"
"2840" "ENSG00000099940_SNAP29" "chr22" "20858983" "20891218"
"2841" "ENSG00000099949_LZTR1" "chr22" "20982013" "20999038"
"2842" "ENSG00000161179_YDJC" "chr22" "21628089" "21630064"
"2843" "ENSG00000100030_MAPK1" "chr22" "21754500" "21867680"
"2844" "ENSG00000100034_PPM1F" "chr22" "21919420" "21952837"
"2845" "ENSG00000100038_TOP3B" "chr22" "21957025" "21982816"
"2846" "ENSG00000186716_BCR" "chr22" "23179704" "23318037"
"2847" "ENSG00000250479_CHCHD10" "chr22" "23765834" "23768443"
"2848" "ENSG00000099956_SMARCB1" "chr22" "23786931" "23838008"
"2849" "ENSG00000240972_MIF" "chr22" "23894004" "23895227"
"2850" "ENSG00000099977_DDT" "chr22" "23971365" "23979828"
"2851" "ENSG00000100014_SPECC1L" "chr22" "24270817" "24417740"
"2852" "ENSG00000128271_ADORA2A" "chr22" "24417879" "24442360"
"2853" "ENSG00000100028_SNRPD3" "chr22" "24555503" "24609980"
"2854" "ENSG00000100031_GGT1" "chr22" "24583750" "24629005"
"2855" "ENSG00000128203_ASPHD2" "chr22" "26429273" "26445015"
"2856" "ENSG00000100104_SRRD" "chr22" "26483877" "26494658"
"2857" "ENSG00000100109_TFIP11" "chr22" "26491225" "26512505"
"2858" "ENSG00000128294_TPST2" "chr22" "26521983" "26596717"
"2859" "ENSG00000180957_PITPNB" "chr22" "27851669" "27920134"
"2860" "ENSG00000100219_XBP1" "chr22" "28794555" "28800597"
"2861" "ENSG00000185340_GAS2L1" "chr22" "29306582" "29312785"
"2862" "ENSG00000100276_RASL10A" "chr22" "29312933" "29319679"
"2863" "ENSG00000100285_NEFH" "chr22" "29480230" "29491390"
"2864" "ENSG00000100296_THOC5" "chr22" "29505879" "29555216"
"2865" "ENSG00000184117_NIPSNAP1" "chr22" "29554808" "29581337"
"2866" "ENSG00000184076_UQCR10" "chr22" "29767369" "29770413"
"2867" "ENSG00000100325_ASCC2" "chr22" "29788608" "29838304"
"2868" "ENSG00000100330_MTMR3" "chr22" "29883155" "30030866"
"2869" "ENSG00000239282_CASTOR1" "chr22" "30285117" "30289627"
"2870" "ENSG00000185339_TCN2" "chr22" "30606838" "30627278"
"2871" "ENSG00000167065_DUSP18" "chr22" "30652051" "30667890"
"2872" "ENSG00000133422_MORC2" "chr22" "30925130" "30968298"
"2873" "ENSG00000198832_SELENOM" "chr22" "31104772" "31120069"
"2874" "ENSG00000100100_PIK3IP1" "chr22" "31281593" "31292534"
"2875" "ENSG00000198089_SFI1" "chr22" "31488688" "31618586"
"2876" "ENSG00000241878_PISD" "chr22" "31618491" "31662432"
"2877" "ENSG00000128245_YWHAH" "chr22" "31944461" "31957603"
"2878" "ENSG00000100225_FBXO7" "chr22" "32474676" "32498829"
"2879" "ENSG00000100284_TOM1" "chr22" "35299275" "35347994"
"2880" "ENSG00000100292_HMOX1" "chr22" "35380361" "35394214"
"2881" "ENSG00000100297_MCM5" "chr22" "35400063" "35425430"
"2882" "ENSG00000128335_APOL2" "chr22" "36226203" "36239954"
"2883" "ENSG00000100345_MYH9" "chr22" "36281277" "36388067"
"2884" "ENSG00000100350_FOXRED2" "chr22" "36487190" "36507101"
